商品ID,商品名称,规格,upc码,折扣价,原价,skuid
20318339027,玛丽佳人胶水多用美目胶水红盖白胶双眼皮贴粘假睫毛透明睫毛胶水一个,,2080387763505,14.03,16.9,35109703067
20320164990,妮蓓莉 生理盐水清洗液【500ml】氯化钠纹绣洗鼻小支洗耳鼻清洁液_瓶,500毫升,5970197180258,25.42,29.9,35113563958
20318705082,韩国Dr.Jart+／蒂佳婷蓝色药丸面膜 深层补水保湿急救面膜5片／盒,5片*1盒,6903121061247,97.94,118,35111697882
20317544671,UNNY双眼皮贴自然隐形无痕单眼皮肿眼泡眼皮下垂悠宜双眼皮贴 h款式可选,,2080304077357,23.9,28.8,35109940734
20319610437,中小样 黛珂紫苏水嫩肤保湿控油改善痘痘30ml_瓶,30毫升/瓶,2080473887375,42.42,49.9,35111529237
20319566149,巴黎欧莱雅卸妆油50ml小样小支小瓶便携旅行装卸妆膏水女_瓶,50毫升,6941594500610,33.92,39.9,35111604882
20319526004,德德维芙幽爽舒柔脱毛喷雾脱毛慕斯快速除毛温和干净快速脱毛膏 冰感舒爽_支,,2080113265747,16.52,19.9,35109429979
20316916066,SK-II神仙水skii小样skll正品10ml保湿精华水sk2_瓶,10毫升,2080755467080,70.38,82.8,35110020309
20317669888,沧州化妆刷绿云14支套刷柔软便携腮红刷粉底刷眼影刷唇刷美妆工具_包,,2080331788028,24.82,29.9,35109310796
20318930344,MENOW美诺钻石粉饼 控油防水持久修容遮瑕透明哑光散粉 定妆粉饼 透明白 10克(g),,6923859295592,40.5,48.8,35109620156
20317990907,HERORANGE~萌彩空气唇釉哑光气垫唇霜唇粉霜女素颜显白秋冬砖红色_个,,2080463682744,10.62,12.8,35111258784
20318383906,粉刺针4件套不锈钢暗疮针美容美妆工具双头挑痘去黑头粉刺针套装 一个,,2080463415571,4.95,9.9,35112441178
20317871014,曼秀雷敦男士 控油抗痘洁面乳 150ml_瓶,150毫升/瓶,6917246004355,49.98,58.8,35111651981
20318226667,现货茵芭复合酸胡萝卜泡沫面膜深层清洁1条,12支/盒,6921782613070,16.52,19.9,35112200554
20317543571,拉美拉 鼻毛剪 不锈钢圆头修眉剪美容剪刀 眉剪化妆工具A0403,,2080379032350,10.71,12.9,35109817844
20317598537,美康粉黛 清爽霜 SPF50+户外出行高倍持久防水防汗隔离紫外线乳 40g／瓶,40克,6903352065458,39.84,48,35112022152
20319052479,韩国JMsolution 水光蜂蜜蚕丝面膜JM急救面膜补水保湿10片／盒,1克*1份,6903565464314,73.7,88.8,35112012007
20318267642,LEEINTO晶亮波光高光粉 持妆显嫩不飞粉珠光提亮细闪爆闪少女胭脂 _个,香槟金#月光白,2080753296958,13.11,15.8,35111061763
20317350339,UNNY 轻颜洗脸巾 80片_袋,80片*1袋,6974108363319,19.59,24.8,35111212104
20319684130,HR赫莲娜黑绷带面霜1.5ml一片,,2080469092479,78.97,92.9,35110778019
20576805955,拉美拉LMLTOP 修眉3件套 带眉梳美容剪不锈钢修眉刀眉毛钳组合套装JJF16_1套,48克*1份,,16.52,19.9,35785605245
20318456313,懒人三部曲 假睫毛cos小恶魔漫画单簇自然分段式羽扇仙女细梗睫毛 _盒,,2080659060264,18.68,22.5,35108518042
20318299749,【安全耐用】拉美拉  不锈钢长款粉刺针合集2根_套 角栓暗疮针去黑头去痘痘工具,,2080490991642,11.54,13.9,35110926168
20318416861,【桃心系列】6瓶装亮片啫喱膏泪痣贴 眼影钻化妆汉服新娘六一舞台表演眼妆 _盒,,2080541610751,16.27,19.6,35109907051
20317316877,次抛粉刺针闭口针一次性挑痘针祛痘暗疮脂肪粒美容院专用50个_盒,,2080552027654,7.3,8.8,35110853549
20317593055,正品 SK-II_skii_SK2护肤面膜1片 前青春敷男友面膜,,2080664768919,89.64,108,35109079007
20316918641,尔木萄湿敷棉敷脸专用化妆棉可拉伸绷带木乃伊卸妆棉拍爽肤水专用化妆棉240片／包,默认规格,6903844113223,15.64,19.8,35109519415
20319174048,水之蔻脱毛膏50g凝萃舒缓温和净脱亲肤全身非私处延缓生长有效脱 _支,50克,2080728954043,32.2,38.8,35110498997
20319014938,韩国JM肌司研sos水光急救面膜深水炸弹保湿10片／盒（新老包装随机,250g*1份,6903410985650,73.7,88.8,35111026780
20318021430,健美创研刮毛刀女士专用腋毛手腿毛剃毛刀男全身粉色款一个,,2080188131022,13.94,16.8,35108676130
20941093680,塑脸绷带v脸提拉紧致脸部法令纹下垂无痕弹力塑脸升级款改善双下巴面罩,,,18.92,22.8,36716428639
20319882707,飘婷一枝春脱毛膏全身腋下私处腿毛脱毛不女士去毛膏_支,,2080434719400,12.48,15.8,35109698622
20320280312,珀莱雅解渴面膜保湿睡眠泥膜涂抹式清洁毛孔舒缓免洗 15ml_只,15毫升/只,2080142852833,19.84,23.9,35112203582
20318106833,懒人浓密大花卷假睫毛单簇分段式自然新手上镜漫画混血妆眼睫毛 大花卷睫毛_盒,,2080634537330,19.75,23.8,35110852828
20319250026,拉美拉 不锈钢眉夹 眉钳眉毛夹镊子拔毛夹 斜口1／个,,2080432445981,9.88,11.9,35110647900
20319448053,【国内版不含烟酰胺】Cetaphil丝塔芙大白罐550g身体乳保湿面霜_罐,550g*1瓶,9318637391714,143.65,169,35111603164
20319446923,拉美拉 修眉刀片 不锈钢刀片10片装刀片锋利轻快耐用纸卡装 A927 _个,,2080371325405,9.79,11.8,35111524127
20317669720,旋转化妆刷收纳筒 多功能旋转笔筒梳妆台桌面眉笔筒眼影刷子收纳_个,,2080497548252,12.28,14.8,35109818774
20319325784,舒适舒芙剃毛刀女士除毛刮毛去毛剃毛刀腋舒芙仕2刀头 1个,,6937266780015,81.34,98,35111402587
20317628812,假睫毛拉美拉工具包 四件套假睫毛胶水工具 透明胶化妆辅助工具,,2080469688054,11.54,13.9,35111523555
20318614128,GECOMO精灵耳贴神器网红精灵耳显脸小立耳防水隐形支撑定型耳贴,,2080134655022,9.88,11.9,35110612821
20318858591,【上野拉美拉】 发根蓬松夹 2个_包 韩国网红同款空气刘海定型卷发夹发根蓬松夹,,2080372214364,9.79,11.8,35110732346
20318304621,Pramy柏瑞美哑光雾面定妆喷雾100ml／瓶,黑色,6902682027006,73.04,88,35110827957
20317671495,黛珂牛油果乳液嫩肤保湿控油改善痘痘30ml_个,30毫升/个,,42.42,49.9,35110264243
20319212588,尔木正品萄修眉刀女士专用初学者男士眉毛刀新手神器安全防刮伤剃 _盒,,2080173768134,23.9,28.8,35109667873
20319008726,蝴蝶草本纹身贴防水女持久果汁半永久高级感贴纸遮盖疤痕仿真刺青图案随机 一个,,2080541077226,2.91,3.5,35109345381
20318177647,拉美拉 多效脚板锉 磨脚器磨脚刷去死皮器 脚部按摩器脚挫_个 (颜色随机),,2080648599089,9.88,11.9,35110498112
20318700298,可复美面膜重组胶原蛋白面膜贴胶原贴修保湿舒缓5片_盒,5片/盒,6936860102414,164.34,198,35110460968
20317390710,日本原装进口尤妮佳化妆棉省水2_140枚卸妆棉护肤湿敷化妆棉,120克*1盒,4903111478064,24.48,28.8,35110819332
20316877165,新中式清冷破碎感!假睫毛国风浓密纤长狐系一片式可重复使用新手_盒,,2080190008794,13.78,16.6,35109781018
20317075777,拉美拉 免胶水自粘假睫毛 韩国女团款自粘眼睫毛自带胶条可重复使用 一副,,2080482810494,20.67,24.9,35110770493
20317784896,倾龄 烟酰胺身体素颜霜润肤提亮遮瑕滋润遮暇懒人100g_支,100克/支,2080134086369,33.19,39.99,35109790316
21043049912,冰丝防晒面罩男登山骑行钓鱼防紫外线口罩帽防晒3件套_套,,,27.31,32.9,37011724064
20318742912,韩国JMsolution蜂蜜蚕丝面膜JM急救珍珠海洋舒缓提亮补水_盒,,2080205340727,73.7,88.8,35109231982
20319253848,欧诗漫珍白因安心小白管舒缓面部次抛精华淡斑温和敏感肌1.2ml5支,1.2毫升*5支,2080265974290,74.62,89.9,35110350283
20318263528,日式隐形防走光贴衬衫裙子肩带双面胶领口衣服贴乳贴衣物防滑贴膜 _份,,2080333881291,5.3,6.8,35111480879
20317507807,韩国得鲜保湿清爽芦荟胶300ml,300毫升,8806164181898,32.29,38.9,35110783334
20319484567,拉美拉 美妆蛋葫芦粉扑 亲水性聚氨酯粉扑泡水大上妆粉扑_个,,2080395770885,9.88,11.9,35111402116
20796190995,抽屉式收纳盒桌面多功能化妆品首饰整理盒子办公室零食储物盒_1个,绿色#奶白色,,10.19,12.9,36268967990
20318820777,韩国进口jm面膜悦活臻养黄金鱼子酱面膜10片_盒,,2080455958994,73.7,88.8,35111093508
20317742291,化妆品避光面霜盒粉底液分装瓶玻璃乳液瓶小样空瓶子旅行便携套装1个,5g#10g#30g#50g,2080529937849,3.24,3.9,35110532162
20317389213,拉美拉 硅胶手动洗脸刷 单支装面部清洁刷按摩刷洁面刷 1支_盒,1支*1盒,6920443275954,5.78,6.8,35111406204
20318299625,拉美拉 无菌去黑头护理棉签 约100g_袋,100g*1袋,6920443284895,7.3,8.8,35109978453
20318782107,法国贝德玛温和清洁卸妆水（粉瓶）500ml／瓶,500ml*1瓶,6902027325132,83.3,98,35111462029
20319052633,法国贝德玛卸妆水（蓝瓶）500ml／瓶,500ml*1瓶,6901969823386,83.3,98,35109634886
20318744144,萌睫尚品假睫毛胶水12ml 自然粘黏不易脱落 易卸除 速干低敏假睫 _个,12毫升,2080451797566,10.71,12.9,35110271962
20318858981,首饰收纳盒旅行便携式礼盒耳钉戒指包装饰品盒高级感首饰盒珠宝盒,,2080242379759,8.22,9.9,35111087531
20317990160,雀氏 水知道婴儿绵柔巾 80抽_包,80抽*1包,6922638608509,31.52,39.9,35110349152
20577600310,拉美拉LMLTOP 多功能修甲工具套装9件套 苹果型指甲剪修甲锉工具F0130_1套,1套,,22.24,26.8,35784346526
20319613653,宝曼蝶 小红书同款甲油胶卸甲水美甲专用卸甲胶神器不伤甲无毒卸甲膏爆裂约15ml_1瓶,45克/1套,6903460327615,29.88,36,35112563439
20318379783,京选 激光去毛脱毛仪跨境冰感无痛家用嫩肤冰点蓝宝石剃毛仪美容仪,500克*1套,8710103982142,164.34,198,35110888391
20576886989,拉美LMLTOP 双面洗脸刷 软毛硅胶深层清洁手动面部按摩洁面刷 C0380颜色随机_1件,1个*1份,6940008572212,16.52,19.9,35784936533
20993563217,Schick舒适舒柔女士剃毛刀3刀架轻便刀除毛刀女腋毛舒芙脱毛刀头_3支装,,,47.14,56.8,36831168352
20573675099,拉美拉LMLTOP 面膜碗套装 面膜粒 计量勺DIY调膜工具TOP-083_1件,200g*1份,6939649904414,13.94,16.8,35782228594
20318302565,Lancome兰蔻菁纯臻颜精萃乳霜面霜5ml轻盈版 一罐,,2080410345388,90.87,106.9,35109627973
20575475139,拉美拉LMLTOP 眼部滚珠黑眼圈眼霜辅助工具按摩器 JJF20_1件,60g*1份,8809502180867,15.6,18.8,35785015515
20318228508,曼姿琳 美甲光疗机54W美甲店18灯用指甲油胶快干灯照甲油灯光疗烤不黑手速干烤灯100g／,100克,6901351992126,38.18,46,35109359167
20319570287,逐本卸妆油小样小支便携乳化快深层清洁旅行替换装女竹本琢水膏液30ml_瓶,30毫升/瓶,6902493315484,33.83,39.8,35113081000
20318615181,欧舒丹护手霜30ml樱花乳木果八件套装男女保湿滋润伴手礼 一个,,2080391468830,414.8,488,35108999890
20319177088,YSL圣罗兰专柜限定礼盒#1966#21色号杨树林小金条情人节七夕礼物送女友送妈妈两支_盒,3.8g*1支,3614273322898,580.17,699,35109913000
20318180398,YSL圣罗兰 细管复古哑光纯口红 #1966甜椒红棕  2g_支,2g*1支,4891661613847,412.93,497.5,35109945716
20318384278,阿玛尼大师造型轻垫粉底液红气垫蓝气垫2油皮中性皮干皮遮瑕持妆 _个,红气垫#蓝气垫,2080192732406,103.67,124.9,35112208255
20319294004,日本安热沙霜官网小金瓶安耐乳60ml持久SPF50 _瓶,60毫升,2080309796314,156.87,189,35109828547
20317549772,芙丽芳丝 洗面奶氨基酸洁面乳深层清洁洗面奶100g 一支,,6901654612738,134.3,158,35109956748
20318862003,欧舒丹护手霜30ml乳木果橙花马鞭草甜扁桃伴手节日礼物_个,乳木果,2080755919091,116.11,136.6,35111652256
22548194444,欧莱雅恒放溢彩持色哑光遮假轻垫霜黑胖子气垫bb霜_1件,,,165.17,199,41220031382
20319138400,欧莱雅男士面霜水能保湿强润霜保湿擦脸油秋冬乳液护肤品50ml_瓶,50毫升/瓶,6955818277172,113.82,133.9,35112011574
20319569151,蒂佳婷 舒缓绿药丸面膜5片／盒,一盒5片,6903250471245,97.94,118,35112482145
20316755963,优选 电动剃毛器刮毛刀女士专用家用比基尼腋毛私密私处脱毛刀刮毛神器 一个,1个,6971864106051,106.24,128,35109464059
20317114193,欧舒丹护手霜30ml樱花玫瑰橙花马鞭草甜扁桃伴手节日礼物_个,甜蜜樱花,2080338433198,89.64,108,35109619936
20317830228,瑷尔博士益生菌卸妆膏霜女清爽温和养肤神经酰胺敏感肌眼唇全脸85g,85克,6923129539777,91.8,108,35111729016
20320401698,圣诞节装饰品帽子 成人红色圣诞帽圣诞老人_儿童圣诞卡通帽子 _个,成人款#儿童款#发光麋鹿款,2080116841580,5.38,6.9,35112419305
22225511877,槟气 元气槟果新型槟榔 20g_袋,20g*1袋,6977365010057,15.96,16.8,40274694870
22227610623,【单包】钻石和天 下精制槟榔和成专供 18g1包(新老包装颜色随机发货),18g*1袋,6976561950136,12.16,12.8,40272719105
20316916761,和之醉 酱香风味酱香爆珠槟榔 66g_袋,66g*1袋,6976477805797,47.41,49.9,35109471265
20317319445,口味王  和成天下槟榔88g 无奖,88克,6931273213122,118.75,125,35112007750
20318459411,【非食品】口味王 和成天下 金石之交 槟榔干 48g_袋,48克/袋,6931273213023,61.75,65,35111689582
20319136575,口味王 经典咖啡味槟榔干(金风玉露) 30g_袋,30g*1袋,6931273208128,37.91,39.9,35109317033
20319644312,湘潭铺子枸杞槟榔黑金品质48g_袋,48克/袋,6973717960025,52.25,55,35110817807
20795811885,七鲜越南小青柠预调鸡尾酒250m_罐,250ml/罐,6978412561546,8.36,9.5,36269480261
20795811886,七鲜桑葚复合果汁1L6瓶_箱,6瓶/箱,6970768802052,95.04,108,36269480262
20795811893,七鲜越南小青柠预调鸡尾酒250ml24罐_箱,24罐/箱,6978412562536,165.44,188,36269480269
20795811894,七鲜洁面柔巾 80抽_包,80抽/包,6973940088770,15.04,18.8,36269480270
20795811895,七鲜100%椰子水1L6瓶_箱,6瓶/箱,6970768801376,86.94,98.8,36269480271
20795811898,七鲜皮尔森超爽啤酒2L_瓶,2L/瓶,6973940089807,17.51,19.9,36269480274
20795811899,七鲜苹果嗨棒预调鸡尾酒330ml_瓶,330ml/瓶,6973940089210,7.04,8.8,36269480275
20795811900,七鲜 七鲜 苏打水330ml6,6瓶/箱,6938867801338,20.06,22.8,36269480276
20795811903,七鲜茉莉鸭屎香风味啤酒 618ml6瓶_箱,6瓶/箱,,51.74,58.8,36269480279
20795811906,七鲜优级小粒黄冰糖400g_袋,400g/袋,6973940088985,9.44,11.8,36269480282
20795811907,七鲜纯水湿厕纸便携装 7片8包_份,8包/份,6978412561874,15.04,19.9,36269480283
20795811908,七鲜茉莉鸭屎香风味啤酒 618ml_瓶,618ml/瓶,6959408004049,9.5,10.8,36269480284
20795811910,七鲜 柠檬味苏打汽水 330ml64,24瓶/箱,6938867801376,67.58,76.8,36269480286
20795811911,七鲜 莫吉托预调鸡尾酒330ml24_箱,24瓶/箱,6973940089241,175.91,199.9,36269480287
20795811912,七鲜金汤力预调鸡尾酒330ml24瓶_箱,24瓶/箱,6973940089234,175.91,199.9,36269480288
20795811913,七鲜 莫吉托预调鸡尾酒330ml_瓶,330ml/瓶,6973940089227,8.71,9.9,36269480289
20795811915,七鲜新疆色买提杏预调鸡尾酒250ml24罐_箱,24罐/箱,6978412562529,165.44,188,36269480291
20795811917,七鲜冰糖葫芦风味预调鸡尾酒250ml_罐,250ml/罐,6978412561577,7.74,8.8,36269480293
20795811919,七鲜 柠檬味苏打汽水 330ml6瓶_箱,6瓶/箱,6938867801369,22.7,25.8,36269480295
20795811921,七鲜冰糖葫芦风味预调鸡尾酒250ml24罐_箱,24罐/箱,6978412562611,175.99,199.99,36269480297
20795811923,七鲜双柚汁饮料 1L6瓶_箱,6瓶/箱,,86.24,98,36269480299
20795811924,七鲜精制白砂糖500g_袋,500g/袋,6973940089005,9.44,11.8,36269480300
20795811929,七鲜 七鲜 苏打水330ml64,24瓶/箱,6938867801345,61.51,69.9,36269480305
20795811930,七鲜 多功能清洁湿巾 40片_包,40片/包,6978412561652,13.44,16.8,36269480306
20795811931,七鲜苹果嗨棒预调鸡尾酒330ml24瓶_箱,24瓶/箱,6973940089258,175.91,199.9,36269480307
20795811933,七鲜红西柚复合果蔬汁饮料 1L6瓶_箱,6瓶/箱,6973940087377,69.34,78.8,36269480309
20795811934,七鲜 小吊梨汤 1L6瓶_箱,6瓶/箱,6973940088305,89.76,102,36269480310
20795811935,七鲜100%椰子水1L_瓶,1L/瓶,6970768801369,20.06,22.8,36269480311
20795811936,七鲜桑葚复合果汁1L_瓶,1L/瓶,6970768802045,15.04,22.8,36269480312
20795811937,七鲜 小吊梨汤 1L_瓶,1L/瓶,6973940088299,18.24,22.8,36269480313
20795811938,七鲜红西柚复合果蔬汁饮料 1L_瓶,1L/瓶,6973940087353,14.78,16.8,36269480314
20795811939,七鲜双柚汁饮料 1L_瓶,1L/瓶,6973940087360,20.06,22.8,36269480315
20795811941,七鲜 生茶茶饮料 900ml6瓶_箱,5.4kg/箱,6975079770779,32.56,48.8,36269480317
20795811942,七鲜 100%葡萄汁 2L4瓶_箱,8kg/箱,6970768801499,95.04,108,36269480318
20795811945,七鲜山核桃味瓜子110g_袋,110g/袋,6930755617977,7.74,8.8,36269480321
20795811946,七鲜生茶茶饮料 500ml15瓶_箱,7.5kg/箱,6975079770731,58.78,66.8,36269480322
20795811947,七鲜巴马弱碱性天然泉水 500ml_瓶,500ml/瓶,6978412561959,0.01,2.3,36269480323
20795811948,七鲜栀子乌龙 500ml_瓶,500ml/瓶,6975079771004,4.84,5.5,36269480324
20795811954,七鲜七鲜100%苹果汁2L_瓶,2L/瓶,6970768801505,25.34,28.8,36269480330
20795811956,七鲜巴马弱碱性天然泉水 380ml_瓶,380ml/瓶,6978412561942,0.01,2,36269480332
20795811957,七鲜焦糖味瓜子110g_袋,110g/袋,6930755617984,6.6,7.5,36269480333
20795811958,七鲜 栀子乌龙 900ml6瓶_箱,5.4kg/箱,6975079770717,37.66,42.8,36269480334
20795811959,七鲜100%橙汁 2L4瓶_箱,8kg/箱,6970768801475,110,125,36269480335
20795811960,七鲜 栀子乌龙 900ml_瓶,900ml/瓶,6975079770700,8.71,9.9,36269480336
